location,lat,lon,mention_count,entertainment_score_mean,entertainment_score_present_share,entertainment_score_strong_share,entertainment_score_sum,bad_news_score_mean,bad_news_score_present_share,bad_news_score_strong_share,bad_news_score_sum,magnitude_score_mean,magnitude_score_present_share,magnitude_score_strong_share,magnitude_score_sum,good_news_score_mean,good_news_score_present_share,good_news_score_strong_share,good_news_score_sum,celebrity_score_mean,celebrity_score_present_share,celebrity_score_strong_share,celebrity_score_sum,power_elite_score_mean,power_elite_score_present_share,power_elite_score_strong_share,power_elite_score_sum,dominant_news_values,dominant_map_category
Oostkapelle,51.5654515,3.5509041,3,66.66666666666667,0.6666666666666666,0.6666666666666666,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Oostrum,51.5291637,6.0184647,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Oostwoud,52.7255098,5.092097,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
Oostzaan,52.4387666,4.8753615,6,33.333333333333336,0.3333333333333333,0.3333333333333333,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.16666666666666666,0.16666666666666666,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Ootmarsum,52.4075801,6.8968922,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Ophemert,51.8450612,5.3873509,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Opmeer,52.7031902,4.9478361,3,0.0,0.0,0.0,0,66.66666666666667,0.6666666666666666,0.6666666666666666,200,33.333333333333336,0.6666666666666666,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.333333333333336,0.6666666666666666,0.0,100,bad_news,bad_news
Oranje,52.908017,6.4442298,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Oranjewoud,52.950123,5.9622367,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Oss,51.7696387,5.5253912,59,6.779661016949152,0.06779661016949153,0.06779661016949153,400,50.847457627118644,0.5084745762711864,0.5084745762711864,3000,28.8135593220339,0.5423728813559322,0.03389830508474576,1700,5.084745762711864,0.05084745762711865,0.05084745762711865,300,0.0,0.0,0.0,0,22.033898305084747,0.4406779661016949,0.0,1300,bad_news,bad_news
Ossendrecht,51.3955742,4.3266976,4,0.0,0.0,0.0,0,50.0,0.5,0.5,200,25.0,0.5,0.0,100,25.0,0.25,0.25,100,0.0,0.0,0.0,0,12.5,0.25,0.0,50,bad_news,bad_news
Ossenzijl,52.8084097,5.9195441,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Ottersum,51.7025323,5.9824022,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Oud-Alblas,51.8582469,4.7035311,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Oud-Beijerland,51.8214436,4.4164728,8,0.0,0.0,0.0,0,25.0,0.25,0.25,200,12.5,0.25,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.25,0.125,0.0,50,bad_news,bad_news
Oud-Zuilen,52.1281213,5.0696241,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Oude Pekela,53.1074318,7.013857,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Oude-Tonge,51.6906667,4.2124075,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Oudenbosch,51.5889415,4.5278916,3,66.66666666666667,0.6666666666666666,0.6666666666666666,200,33.333333333333336,0.3333333333333333,0.3333333333333333,100,16.666666666666668,0.3333333333333333,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,entertainment,entertainment
Oudeschild,53.0383886,4.8456912,4,0.0,0.0,0.0,0,100.0,1.0,1.0,400,50.0,1.0,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Oudewater,52.022606,4.8701303,4,25.0,0.25,0.25,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.25,0.25,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Oudheusden,51.7251483,5.1365157,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Ouwerkerk,51.6252777,3.983732,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Overdinkel,52.2350581,7.0368297,5,0.0,0.0,0.0,0,80.0,0.8,0.8,400,40.0,0.8,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,40.0,0.8,0.0,200,bad_news,bad_news
Overveen,52.3934144,4.6115554,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Panningen,51.3287995,5.9819406,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Papendrecht,51.8348695,4.6937293,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Peize,53.148934,6.4933571,3,100.0,1.0,1.0,300,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Pernis,51.8890881,4.3877215,13,7.6923076923076925,0.07692307692307693,0.07692307692307693,100,46.15384615384615,0.46153846153846156,0.46153846153846156,600,53.84615384615385,0.7692307692307693,0.3076923076923077,700,0.0,0.0,0.0,0,0.0,0.0,0.0,0,23.076923076923077,0.46153846153846156,0.0,300,magnitude,magnitude
Philippine,51.2812037,3.7580032,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Pieterburen,53.4005626,6.4492506,9,33.333333333333336,0.3333333333333333,0.3333333333333333,300,11.11111111111111,0.1111111111111111,0.1111111111111111,100,11.11111111111111,0.2222222222222222,0.0,100,44.44444444444444,0.4444444444444444,0.4444444444444444,400,11.11111111111111,0.1111111111111111,0.1111111111111111,100,0.0,0.0,0.0,0,good_news,good_news
Pijnacker,52.0200581,4.434186,8,25.0,0.25,0.25,200,25.0,0.25,0.25,200,18.75,0.375,0.0,150,12.5,0.125,0.125,100,0.0,0.0,0.0,0,12.5,0.25,0.0,100,entertainment,entertainment
Plasmolen,51.7372379,5.9223658,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Poederoijen,51.7873625,5.0797284,32,75.0,0.75,0.75,2400,3.125,0.03125,0.03125,100,21.875,0.40625,0.03125,700,34.375,0.34375,0.34375,1100,1.5625,0.03125,0.0,50,7.8125,0.125,0.03125,250,entertainment,entertainment
Poortugaal,51.8577532,4.3914097,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Poortvliet,51.544873,4.1439401,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,100,power_elite,power_elite
Prinsenbeek,51.6003459,4.718556,7,0.0,0.0,0.0,0,57.142857142857146,0.5714285714285714,0.5714285714285714,400,28.571428571428573,0.5714285714285714,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,21.428571428571427,0.42857142857142855,0.0,150,bad_news,bad_news
Purmerend,52.5024789,4.9614827,23,8.695652173913043,0.08695652173913043,0.08695652173913043,200,52.17391304347826,0.5217391304347826,0.5217391304347826,1200,34.78260869565217,0.6086956521739131,0.08695652173913043,800,4.3478260869565215,0.043478260869565216,0.043478260869565216,100,2.1739130434782608,0.043478260869565216,0.0,50,26.08695652173913,0.5217391304347826,0.0,600,bad_news,bad_news
Puth,50.9556369,5.8703358,2,100.0,1.0,1.0,200,0.0,0.0,0.0,0,25.0,0.5,0.0,50,50.0,0.5,0.5,100,100.0,1.0,1.0,200,50.0,0.5,0.5,100,entertainment,entertainment
Putte,51.3593981,4.3957625,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,good_news,good_news
Putten,52.2608571,5.6101591,7,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,42.857142857142854,0.42857142857142855,0.42857142857142855,300,0.0,0.0,0.0,0,0.0,0.0,0.0,0,good_news,good_news
Raalte,52.385675,6.271781,9,33.333333333333336,0.3333333333333333,0.3333333333333333,300,11.11111111111111,0.1111111111111111,0.1111111111111111,100,16.666666666666668,0.2222222222222222,0.1111111111111111,150,22.22222222222222,0.2222222222222222,0.2222222222222222,200,0.0,0.0,0.0,0,5.555555555555555,0.1111111111111111,0.0,50,entertainment,entertainment
Raamsdonksveer,51.6961345,4.8745894,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.333333333333336,0.3333333333333333,0.3333333333333333,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,good_news,good_news
Reduzum,53.1168095,5.7824966,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Reeuwijk,52.0449873,4.7224789,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,50,bad_news,bad_news
Renesse,51.7311823,3.7719799,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Renkum,51.9751065,5.7335691,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,0.5,0.5,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Renswoude,52.073995,5.5393463,5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Reusel,51.3614392,5.1615312,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
Reutum,52.391015,6.845769,3,33.333333333333336,0.3333333333333333,0.3333333333333333,100,33.333333333333336,0.3333333333333333,0.3333333333333333,100,16.666666666666668,0.3333333333333333,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,50,entertainment,entertainment
Rheden,52.0043836,6.0302806,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,100,bad_news,bad_news
Rhenen,51.9608761,5.5722196,12,25.0,0.25,0.25,300,41.666666666666664,0.4166666666666667,0.4166666666666667,500,20.833333333333332,0.4166666666666667,0.0,250,8.333333333333334,0.08333333333333333,0.08333333333333333,100,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,200,bad_news,bad_news
Rhoon,51.8569948,4.4236815,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Ridderkerk,51.8714812,4.5999778,22,0.0,0.0,0.0,0,50.0,0.5,0.5,1100,25.0,0.5,0.0,550,0.0,0.0,0.0,0,0.0,0.0,0.0,0,13.636363636363637,0.2727272727272727,0.0,300,bad_news,bad_news
Riethoven,51.3529939,5.3859816,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Rijen,51.5879873,4.9194511,5,40.0,0.4,0.4,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Rijkevoort,51.6576195,5.885017,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Rijnsburg,52.1893268,4.438952,10,0.0,0.0,0.0,0,20.0,0.2,0.2,200,5.0,0.1,0.0,50,10.0,0.1,0.1,100,0.0,0.0,0.0,0,5.0,0.1,0.0,50,bad_news,bad_news
Rijsbergen,51.5158877,4.7005455,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Rijsenhout,52.2587713,4.7153681,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Rijssen,52.3080276,6.5213004,11,0.0,0.0,0.0,0,36.36363636363637,0.36363636363636365,0.36363636363636365,400,18.181818181818183,0.36363636363636365,0.0,200,9.090909090909092,0.09090909090909091,0.09090909090909091,100,0.0,0.0,0.0,0,22.727272727272727,0.36363636363636365,0.09090909090909091,250,bad_news,bad_news
Rijswijk,51.9589936,5.3583136,42,2.380952380952381,0.023809523809523808,0.023809523809523808,100,73.80952380952381,0.7380952380952381,0.7380952380952381,3100,36.904761904761905,0.7380952380952381,0.0,1550,0.0,0.0,0.0,0,0.0,0.0,0.0,0,30.952380952380953,0.6190476190476191,0.0,1300,bad_news,bad_news
Rilland,51.4164747,4.1812417,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Rinsumageast,53.2973486,5.9489599,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Ritthem,51.4515013,3.6260715,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Rockanje,51.8706546,4.0699129,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Roden,53.1405378,6.4275196,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Roermond,51.1933903,5.9882649,50,6.0,0.06,0.06,300,64.0,0.64,0.64,3200,34.0,0.66,0.02,1700,0.0,0.0,0.0,0,0.0,0.0,0.0,0,28.0,0.54,0.02,1400,bad_news,bad_news
Rolde,52.9843788,6.6487151,7,0.0,0.0,0.0,0,57.142857142857146,0.5714285714285714,0.5714285714285714,400,28.571428571428573,0.5714285714285714,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,21.428571428571427,0.42857142857142855,0.0,150,bad_news,bad_news
Roosendaal,51.5331484,4.4561276,73,5.47945205479452,0.0547945205479452,0.0547945205479452,400,42.465753424657535,0.4246575342465753,0.4246575342465753,3100,25.34246575342466,0.4520547945205479,0.0547945205479452,1850,10.95890410958904,0.1095890410958904,0.1095890410958904,800,1.36986301369863,0.0136986301369863,0.0136986301369863,100,19.17808219178082,0.3561643835616438,0.0273972602739726,1400,bad_news,bad_news
Roosteren,51.082724,5.8166448,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Rosmalen,51.71866,5.3629244,59,45.76271186440678,0.4576271186440678,0.4576271186440678,2700,20.338983050847457,0.2033898305084746,0.2033898305084746,1200,13.559322033898304,0.2542372881355932,0.01694915254237288,800,21.1864406779661,0.2542372881355932,0.1694915254237288,1250,3.389830508474576,0.03389830508474576,0.03389830508474576,200,8.474576271186441,0.1694915254237288,0.0,500,entertainment,entertainment
Rossum,51.8019318,5.3320894,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Rotterdam,51.9244424,4.47775,1482,14.37246963562753,0.14439946018893388,0.14304993252361672,21300,34.21052631578947,0.34210526315789475,0.34210526315789475,50700,24.224021592442647,0.4271255060728745,0.05735492577597841,35900,11.167341430499325,0.11403508771929824,0.10931174089068826,16550,3.8124156545209176,0.047908232118758436,0.02834008097165992,5650,19.129554655870447,0.3468286099865047,0.03576248313090418,28350,bad_news,bad_news
Rottum,52.9364102,5.8920325,2,0.0,0.0,0.0,0,50.0,0.5,0.5,100,25.0,0.5,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Rozenburg,51.9056445,4.2415465,13,0.0,0.0,0.0,0,30.76923076923077,0.3076923076923077,0.3076923076923077,400,30.76923076923077,0.46153846153846156,0.15384615384615385,400,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15.384615384615385,0.3076923076923077,0.0,200,magnitude,magnitude
Rozendaal,52.0030774,5.9601408,8,0.0,0.0,0.0,0,12.5,0.125,0.125,100,31.25,0.375,0.25,250,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Rucphen,51.5330913,4.5589604,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Ruinerwold,52.7216745,6.2459797,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,50.0,1.0,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,50,bad_news,bad_news
Rutten,52.8051952,5.6973664,2,0.0,0.0,0.0,0,100.0,1.0,1.0,200,50.0,1.0,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Saaksum,53.313666,6.4179702,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Sassenheim,52.2246356,4.5199218,5,20.0,0.2,0.2,100,20.0,0.2,0.2,100,10.0,0.2,0.0,50,40.0,0.4,0.4,200,0.0,0.0,0.0,0,10.0,0.2,0.0,50,good_news,good_news
Schagen,52.7882395,4.8044607,7,0.0,0.0,0.0,0,28.571428571428573,0.2857142857142857,0.2857142857142857,200,14.285714285714286,0.2857142857142857,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14.285714285714286,0.2857142857142857,0.0,100,bad_news,bad_news
Schaijk,51.746351,5.6314653,9,0.0,0.0,0.0,0,77.77777777777777,0.7777777777777778,0.7777777777777778,700,38.888888888888886,0.7777777777777778,0.0,350,0.0,0.0,0.0,0,0.0,0.0,0.0,0,33.333333333333336,0.6666666666666666,0.0,300,bad_news,bad_news
Schalkwijk,51.9931917,5.1907825,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Scheemda,53.177619,6.971654,5,0.0,0.0,0.0,0,60.0,0.6,0.6,300,30.0,0.6,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,30.0,0.6,0.0,150,bad_news,bad_news
Schermerhorn,52.6010597,4.8890099,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Scherpenzeel,52.83299,5.87509,6,0.0,0.0,0.0,0,33.333333333333336,0.3333333333333333,0.3333333333333333,200,16.666666666666668,0.3333333333333333,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16.666666666666668,0.3333333333333333,0.0,100,bad_news,bad_news
Schiedam,51.91718,4.4019149,57,0.0,0.0,0.0,0,64.91228070175438,0.6491228070175439,0.6491228070175439,3700,35.08771929824562,0.6666666666666666,0.03508771929824561,2000,7.017543859649122,0.07017543859649122,0.07017543859649122,400,3.508771929824561,0.03508771929824561,0.03508771929824561,200,28.07017543859649,0.5614035087719298,0.0,1600,bad_news,bad_news
Schiermonnikoog,53.4782844,6.1610076,29,20.689655172413794,0.20689655172413793,0.20689655172413793,600,3.4482758620689653,0.034482758620689655,0.034482758620689655,100,15.517241379310345,0.20689655172413793,0.10344827586206896,450,13.793103448275861,0.13793103448275862,0.13793103448275862,400,8.620689655172415,0.10344827586206896,0.06896551724137931,250,1.7241379310344827,0.034482758620689655,0.0,50,entertainment,entertainment
Schijndel,51.6176954,5.4362541,13,46.15384615384615,0.46153846153846156,0.46153846153846156,600,7.6923076923076925,0.07692307692307693,0.07692307692307693,100,3.8461538461538463,0.07692307692307693,0.0,50,15.384615384615385,0.15384615384615385,0.15384615384615385,200,19.23076923076923,0.23076923076923078,0.15384615384615385,250,19.23076923076923,0.23076923076923078,0.15384615384615385,250,entertainment,entertainment
Schipluiden,51.9774012,4.3156816,1,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Schoonebeek,52.6642696,6.8847692,4,0.0,0.0,0.0,0,75.0,0.75,0.75,300,37.5,0.75,0.0,150,0.0,0.0,0.0,0,0.0,0.0,0.0,0,37.5,0.75,0.0,150,bad_news,bad_news
Schoonhoven,51.9463984,4.8516431,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Schoorl,52.7009081,4.693947,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Schuinesloot,52.6446874,6.5533434,1,0.0,0.0,0.0,0,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Sellingen,52.9459295,7.1505197,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Serooskerke,51.5498773,3.5959454,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Sibculo,52.4812228,6.6362056,4,0.0,0.0,0.0,0,100.0,1.0,1.0,400,50.0,1.0,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,25.0,0.5,0.0,100,bad_news,bad_news
Sint Hubert,51.6781972,5.8101427,4,0.0,0.0,0.0,0,100.0,1.0,1.0,400,50.0,1.0,0.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,50.0,1.0,0.0,200,bad_news,bad_news
Sint Maarten,52.7736179,4.7449156,2,100.0,1.0,1.0,200,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,entertainment,entertainment
Sint Nicolaasga,52.9227657,5.7418907,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,100.0,1.0,1.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,magnitude,magnitude
Sint Philipsland,51.6169203,4.1663627,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Sint-Michielsgestel,51.6391001,5.3515392,9,0.0,0.0,0.0,0,22.22222222222222,0.2222222222222222,0.2222222222222222,200,11.11111111111111,0.2222222222222222,0.0,100,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,bad_news,bad_news
Sint-Oedenrode,51.5646434,5.4610004,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Sittard,50.9974235,5.8666627,52,13.461538461538462,0.1346153846153846,0.1346153846153846,700,17.307692307692307,0.17307692307692307,0.17307692307692307,900,11.538461538461538,0.21153846153846154,0.019230769230769232,600,11.538461538461538,0.11538461538461539,0.11538461538461539,600,2.8846153846153846,0.038461538461538464,0.019230769230769232,150,12.5,0.21153846153846154,0.038461538461538464,650,bad_news,bad_news
Slagharen,52.6276515,6.554592,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,none,none
Sliedrecht,51.8250939,4.7741716,4,0.0,0.0,0.0,0,25.0,0.25,0.25,100,12.5,0.25,0.0,50,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12.5,0.25,0.0,50,bad_news,bad_news
